"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"4872",0,0,636,187,0,32500,2,0,0,1,12,0,160845,155318,173507,747953,12.996,12.55,14.019,60.435,57250,0.6,52030,7
"4873",0,0,2600,391,0.5,20500,2,0,0,2,16,2,7395,21656,18982,16472,11.464,33.573,29.427,25.536,57250,0.6,52030,14
"4874",3.7,345,3883,687,0,21200,2,0,1,2,12,21,12257,57736,36828,41825,8.246,38.841,24.776,28.137,57250,0.6,52030,32
"4875",3.6,56,2902,476,0,23000,2,0,0,2,90,2,78299,202861,219522,311493,9.641,24.977,27.029,38.353,57250,0.6,52030,28
"4876",0,0,5545,885,2,19700,2,0,1,2,2,6,6331,12791,10804,9857,15.914,32.152,27.157,24.777,57250,0.6,52030,29
"4877",0,0,2101,388,0,15900,2,0,0,1,5,11,3457,5744,6336,4128,17.579,29.209,32.22,20.992,57250,0.6,52030,11
"4878",3.1,108,2006,292,0,26200,2,0,1,1,10,2,18799,44713,51461,48122,11.526,27.415,31.553,29.506,57250,0.6,52030,20
"4879",0,0,2255,379,0,19500,2,0,0,3,18,0,129386,219244,343431,286583,13.221,22.403,35.093,29.284,57250,0.6,52030,17
"4880",0,0,5545,885,2,19700,2,0,1,2,2,6,6711,35885,53401,70379,4.034,21.569,32.097,42.301,57250,0.6,52030,29
"4881",3.3,860,2341,427,1,33400,2,0,0,2,11,9,401,1979,2254,1567,6.467,31.914,36.349,25.27,57250,0.6,52030,20
"4882",0,0,1486,249,0,29400,2,0,0,1,1,1,6682,13752,7665,3887,20.89,42.994,23.964,12.152,57250,0.6,52030,18
"4883",0,0,1562,255,0,17200,2,0,0,2,19,2,327,1453,2052,1415,6.232,27.692,39.108,26.968,57250,0.6,52030,26
"4884",2,86,910,226,0,16000,2,0,1,1,63,0,2222,4137,1876,1038,23.962,44.613,20.231,11.194,57250,0.6,52030,14
"4885",0,0,1816,295,0,14700,2,0,0,2,31,14,1050,2221,2609,1378,14.467,30.601,35.947,18.986,57250,0.6,52030,25
"4886",0,0,1816,295,0,14700,2,0,0,2,31,14,758,2459,2859,1479,10.033,32.548,37.842,19.576,57250,0.6,52030,25
"4887",0,0,5545,885,2,19700,2,0,1,2,2,6,347,1424,1452,728,8.783,36.042,36.75,18.426,57250,0.6,52030,29
"4888",0,0,5545,885,2,19700,2,0,1,2,2,6,294,1154,1394,541,8.691,34.112,41.206,15.992,57250,0.6,52030,29
"4889",0,0,2936,458,1,26900,2,0,0,1,6,0,953,3343,3820,2141,9.291,32.592,37.243,20.874,57250,0.6,52030,21
"4890",0,0,1180,221,5,38600,2,1,0,2,82,7,7942,12678,14129,5508,19.728,31.493,35.097,13.682,57250,0.6,52030,7
"4891",4,0,5755,897,4,35700,2,1,0,2,9,17,2928,6146,5146,2413,17.604,36.951,30.938,14.507,57250,0.6,52030,29
"4892",0,0,2936,458,1,26900,2,0,0,1,6,0,34900,70682,118091,156722,9.175,18.581,31.044,41.2,57250,0.6,52030,21
"4893",4,75,1251,210,0,23800,2,0,0,1,51,0,63865,82555,107758,214085,13.639,17.63,23.012,45.719,57250,0.6,52030,2
"4894",3.2,92,2508,381,0.3,27300,2,0,0,2,19,0,7589,12868,14153,4710,19.301,32.726,35.994,11.979,57250,0.6,52030,26
"4895",2,86,910,226,0,16000,2,0,1,1,63,0,230,604,647,339,12.637,33.187,35.549,18.626,57250,0.6,52030,14
"4896",3.5,71,3089,515,0.5,22300,2,0,0,2,63,2,25638,44012,54627,48279,14.858,25.506,31.658,27.979,57250,0.6,52030,22
"4897",3.2,1062,3881,635,0,32200,2,0,1,2,18,0,11761,26855,26862,18656,13.979,31.919,31.928,22.174,57250,0.6,52030,21
"4898",3.8,83,1064,203,3,64500,2,1,0,1,4,0,4245,17897,13217,7978,9.795,41.297,30.498,18.409,57250,0.6,52030,6
"4899",3.3,63,1120,154,0,22100,2,0,0,1,29,0,4954,13249,11138,6563,13.798,36.901,31.022,18.279,57250,0.6,52030,19
"4900",0,0,844,185,2,58400,2,1,0,1,28,0,1355,5451,2208,1392,13.021,52.383,21.219,13.377,57250,0.6,52030,14
"4901",2,38,1637,237,0,27300,2,0,0,3,0,3,5673,9857,7781,3727,20.982,36.456,28.778,13.784,57250,0.6,52030,16
"4902",3.8,83,1064,203,3,64500,2,1,0,1,4,0,586,4148,4754,4180,4.287,30.348,34.782,30.582,57250,0.6,52030,6
"4903",5,51,1292,277,0,26000,2,0,0,2,14,10,347,1424,1452,728,8.783,36.042,36.75,18.426,57250,0.6,52030,21
"4904",3.5,45,3794,584,0,19100,2,0,0,1,1,4,293959,406630,672249,788922,13.598,18.81,31.097,36.494,57250,0.6,52030,12
"4905",0,0,2936,458,1,26900,2,0,0,1,6,0,294,1154,1394,541,8.691,34.112,41.206,15.992,57250,0.6,52030,21
"4906",0,0,2600,391,0.5,20500,2,0,0,2,16,2,598,3962,3662,2381,5.64,37.367,34.537,22.456,57250,0.6,52030,14
"4907",3.7,345,3883,687,0,21200,2,0,1,2,9,1,2667,12006,10293,16966,6.36,28.632,24.547,40.461,57250,0.6,52030,21
"4908",3.3,860,2341,427,1,33400,2,0,0,2,11,9,491,1098,1213,773,13.734,30.713,33.93,21.622,57250,0.6,52030,20
"4909",3.6,290,4550,736,0,31500,2,0,1,2,1,33,857,4533,4982,3022,6.398,33.844,37.196,22.562,57250,0.6,52030,93
"4910",0,0,4038,632,0,30000,2,0,0,2,30,3,26003,57726,72844,109446,9.775,21.7,27.383,41.142,57250,0.6,52030,21
"4911",0,0,2936,458,1,26900,2,0,0,1,6,0,6711,35885,53401,70379,4.034,21.569,32.097,42.301,57250,0.6,52030,21
"4912",0,0,829,200,0,30600,2,0,0,1,92,0,295,577,439,255,18.838,36.845,28.033,16.284,57250,0.6,52030,20
"4913",0,0,5545,885,2,19700,2,0,1,2,2,6,1792,3256,2757,836,20.738,37.681,31.906,9.675,57250,0.6,52030,29
"4914",0,0,2274,426,0,27400,2,0,0,1,69,0,403,1899,2598,1388,6.409,30.2,41.317,22.074,57250,0.6,52030,0
"4915",3.6,0,1216,209,0,27500,2,0,0,1,22,3,902,3762,3730,2397,8.359,34.862,34.566,22.213,57250,0.6,52030,26
"4916",3.7,345,3883,687,0,21200,2,0,1,2,12,21,34900,70682,118091,156722,9.175,18.581,31.044,41.2,57250,0.6,52030,32
"4917",3.8,83,1064,203,3,64500,2,1,0,1,4,0,3973,7108,4797,1372,23.032,41.206,27.809,7.954,57250,0.6,52030,6
"4918",3.7,345,3883,687,0,21200,2,0,1,2,12,21,5503,19547,22180,37998,6.457,22.935,26.024,44.584,57250,0.6,52030,32
"4919",0,0,829,200,0,30600,2,0,0,1,92,0,53291,145945,148387,192127,9.873,27.039,27.492,35.596,57250,0.6,52030,20
"4920",0,0,4181,573,5,29100,2,1,0,2,8,23,25638,44012,54627,48279,14.858,25.506,31.658,27.979,57250,0.6,52030,46
"4921",0,0,1543,242,0,21900,2,0,0,1,25,0,18799,44713,51461,48122,11.526,27.415,31.553,29.506,57250,0.6,52030,12
"4922",3.3,860,2341,427,1,33400,2,0,0,2,11,9,53291,145945,148387,192127,9.873,27.039,27.492,35.596,57250,0.6,52030,20
"4923",0,0,5545,885,2,19700,2,0,1,2,2,6,6815,22866,39236,26258,7.16,24.025,41.225,27.589,57250,0.6,52030,29
"4924",3.9,14,566,99,0,20500,2,0,0,1,20,0,1486,3886,2072,948,17.707,46.306,24.69,11.296,57250,0.6,52030,26
"4925",3.7,345,3883,687,0,21200,2,0,1,2,9,1,1127,2369,2402,1076,16.16,33.969,34.442,15.429,57250,0.6,52030,21
"4926",3.9,14,566,99,0,20500,2,0,0,1,20,0,1934,7703,4838,3216,10.932,43.542,27.347,18.179,57250,0.6,52030,26
"4927",0,0,3152,549,0,23000,2,0,1,1,85,2,2830,4375,2994,839,25.639,39.636,27.124,7.601,57250,0.6,52030,8
"4928",0,0,962,188,0,24800,2,0,0,1,14,0,3293,7125,7883,15848,9.643,20.864,23.084,46.408,57250,0.6,52030,11
"4929",0,0,408,94,0,23700,2,0,0,1,76,2,71278,126062,112025,115960,16.758,29.639,26.339,27.264,57250,0.6,52030,26
"4930",0,0,2936,458,1,26900,2,0,0,1,6,0,347,1424,1452,728,8.783,36.042,36.75,18.426,57250,0.6,52030,21
"4931",3.9,47,1923,267,2,28100,2,0,0,1,12,13,3379,11396,13530,6719,9.648,32.538,38.631,19.184,57250,0.6,52030,44
"4932",0,0,3152,549,0,23000,2,0,1,1,85,2,14873,34280,41901,46136,10.841,24.987,30.542,33.629,57250,0.6,52030,8
"4933",3.7,345,3883,687,0,21200,2,0,1,2,12,21,3278,12445,10415,9321,9.244,35.097,29.372,26.287,57250,0.6,52030,32
"4934",0,0,5545,885,2,19700,2,0,1,2,2,6,4245,17897,13217,7978,9.795,41.297,30.498,18.409,57250,0.6,52030,29
"4935",0,0,1543,242,0,21900,2,0,0,1,25,0,11066,46403,44080,43656,7.621,31.957,30.357,30.065,57250,0.6,52030,12
"4936",3.3,860,2341,427,1,33400,2,0,0,2,11,9,827,3354,4122,2344,7.767,31.502,38.715,22.016,57250,0.6,52030,20
"4937",3.6,290,4550,736,0,31500,2,0,1,2,1,33,10684,22738,22476,14875,15.096,32.128,31.758,21.018,57250,0.6,52030,93
"4938",3.3,860,2341,427,1,33400,2,0,0,2,11,9,2460,3793,2585,1004,24.995,38.539,26.265,10.201,57250,0.6,52030,20
"4939",0,0,1816,295,0,14700,2,0,0,2,31,14,3459,12689,9563,7879,10.298,37.776,28.47,23.456,57250,0.6,52030,25
"4940",3.8,83,1064,203,3,64500,2,1,0,1,4,0,3555,7363,4764,1935,20.179,41.795,27.042,10.984,57250,0.6,52030,6
"4941",0,0,5545,885,2,19700,2,0,1,2,2,6,12257,57736,36828,41825,8.246,38.841,24.776,28.137,57250,0.6,52030,29
"4942",0,0,4492,621,1,80800,2,0,0,3,35,20,1322,2586,1204,615,23.084,45.155,21.023,10.739,57250,0.6,52030,45
"4943",0,0,793,178,2,72300,2,0,0,3,2,40,1544,2285,1458,833,25.229,37.337,23.824,13.611,57250,0.6,52030,139
"4944",3.7,345,3883,687,0,21200,2,0,1,2,12,21,2748,8656,5152,2410,14.489,45.64,27.164,12.707,57250,0.6,52030,32
"4945",3.4,11,3208,523,0,23000,2,0,0,1,66,0,8834,39680,49771,37750,6.494,29.169,36.587,27.75,57250,0.6,52030,9
"4946",3.7,68,4937,714,0,34100,2,0,1,3,83,0,2659,10156,7192,3508,11.308,43.189,30.585,14.918,57250,0.6,52030,10
"4947",0,0,1543,242,0,21900,2,0,0,1,25,0,34909,123672,75552,70392,11.463,40.611,24.81,23.115,57250,0.6,52030,12
"4948",3.6,290,4550,736,0,31500,2,0,1,2,1,33,2928,6146,5146,2413,17.604,36.951,30.938,14.507,57250,0.6,52030,93
"4949",0,0,5545,885,2,19700,2,0,1,2,2,6,5140,17728,12857,9069,11.475,39.577,28.703,20.246,57250,0.6,52030,29
"4950",3.3,860,2341,427,1,33400,2,0,0,2,11,9,592,2108,2186,912,10.21,36.357,37.703,15.73,57250,0.6,52030,20
"4951",3.3,860,2341,427,1,33400,2,0,0,2,11,9,7864,30723,46723,109822,4.03,15.745,23.944,56.281,57250,0.6,52030,20
"4952",3.3,860,2341,427,1,33400,2,0,0,2,11,9,29777,66058,75474,72020,12.237,27.148,31.017,29.598,57250,0.6,52030,20
"4953",5,51,1292,277,0,26000,2,0,0,2,14,10,294,1154,1394,541,8.691,34.112,41.206,15.992,57250,0.6,52030,21
"4954",3.7,345,3883,687,0,21200,2,0,1,2,12,21,347,1424,1452,728,8.783,36.042,36.75,18.426,57250,0.6,52030,32
"4955",3.7,345,3883,687,0,21200,2,0,1,2,12,21,1374,5612,4862,3130,9.173,37.468,32.461,20.897,57250,0.6,52030,32
"4956",0,0,5545,885,2,19700,2,0,1,2,2,6,34900,70682,118091,156722,9.175,18.581,31.044,41.2,57250,0.6,52030,29
"4957",3.8,94,1782,330,3,25300,2,0,0,1,63,0,3457,5744,6336,4128,17.579,29.209,32.22,20.992,57250,0.6,52030,0
"4958",3.5,46,2189,320,2,43300,2,1,1,3,4,0,22247,91180,85665,113766,7.111,29.144,27.381,36.363,57250,0.6,52030,28
"4959",0,0,793,178,2,72300,2,0,0,3,2,40,3130,6157,8487,11726,10.61,20.871,28.769,39.749,57250,0.6,52030,139
"4960",0,0,829,200,0,30600,2,0,0,1,92,0,592,2108,2186,912,10.21,36.357,37.703,15.73,57250,0.6,52030,20
"4961",0,0,581,126,2,32400,2,0,0,1,10,0,180039,346895,235532,272786,17.391,33.508,22.751,26.35,57250,0.6,52030,15
"4962",0,0,844,185,2,58400,2,1,0,1,28,0,2121,5741,4225,1922,15.14,40.981,30.159,13.72,57250,0.6,52030,14
"4963",0,0,5545,885,2,19700,2,0,1,2,2,6,586,4148,4754,4180,4.287,30.348,34.782,30.582,57250,0.6,52030,29
"4964",3.7,345,3883,687,0,21200,2,0,1,2,9,1,1374,5612,4862,3130,9.173,37.468,32.461,20.897,57250,0.6,52030,21
"4965",0,0,5545,885,2,19700,2,0,1,2,2,6,3022,5758,3626,1740,21.363,40.704,25.633,12.3,57250,0.6,52030,29
"4966",3.4,11,3208,523,0,23000,2,0,0,1,66,0,48466,148088,199553,291365,7.05,21.541,29.027,42.382,57250,0.6,52030,9
"4967",2,86,910,226,0,16000,2,0,1,1,63,0,478,3556,3108,1834,5.325,39.617,34.626,20.432,57250,0.6,52030,14
"4968",0,0,4492,621,1,80800,2,0,0,3,35,20,9797,28238,35148,23153,10.17,29.312,36.485,24.034,57250,0.6,52030,45
"4969",0,0,793,178,2,72300,2,0,0,3,2,40,1148,4593,3596,2003,10.123,40.503,31.711,17.663,57250,0.6,52030,139
"4970",3.8,83,1064,203,3,64500,2,1,0,1,4,0,4022,7249,6726,5090,17.421,31.399,29.133,22.047,57250,0.6,52030,6
"4971",3.7,345,3883,687,0,21200,2,0,1,2,9,1,1428,3404,1996,1188,17.814,42.465,24.9,14.82,57250,0.6,52030,21
"4972",0,0,4232,688,1,44600,2,0,1,3,11,0,3040,14652,13539,13580,6.784,32.697,30.214,30.305,57250,0.6,52030,13
"4973",0,0,2735,462,0,17200,2,0,0,1,7,6,1930,3479,3554,1927,17.723,31.947,32.635,17.695,57250,0.6,52030,6
"4974",0,0,2936,458,1,26900,2,0,0,1,6,0,2819,9028,6896,4714,12.018,38.487,29.398,20.096,57250,0.6,52030,21
"4975",0,0,1543,242,0,21900,2,0,0,1,25,0,2745,8667,13823,19212,6.176,19.5,31.1,43.225,57250,0.6,52030,12
"4976",0,0,5545,885,2,19700,2,0,1,2,2,6,2667,12006,10293,16966,6.36,28.632,24.547,40.461,57250,0.6,52030,29
"4977",0,0,1543,242,0,21900,2,0,0,1,25,0,539,2806,3378,2660,5.744,29.905,36.001,28.349,57250,0.6,52030,12
"4978",0,0,5545,885,2,19700,2,0,1,2,2,6,9909,26216,23134,26452,11.561,30.587,26.991,30.862,57250,0.6,52030,29
"4979",3.7,28,4198,618,0,21900,2,0,0,1,26,0,10590,13913,20218,125092,6.236,8.193,11.906,73.665,57250,0.6,52030,0
"4980",0,0,5545,885,2,19700,2,0,1,2,2,6,2748,8656,5152,2410,14.489,45.64,27.164,12.707,57250,0.6,52030,29
"4981",3.9,37,6433,977,0,19100,2,0,0,1,44,3,2618,4570,4063,3692,17.52,30.583,27.19,24.707,57250,0.6,52030,3
"4982",0,0,744,151,0,18200,2,0,0,2,89,2,3457,5744,6336,4128,17.579,29.209,32.22,20.992,57250,0.6,52030,9
"4983",0,0,829,200,0,30600,2,0,0,1,92,0,491,1098,1213,773,13.734,30.713,33.93,21.622,57250,0.6,52030,20
"4984",3.1,108,2006,292,0,26200,2,0,1,1,10,2,34909,123672,75552,70392,11.463,40.611,24.81,23.115,57250,0.6,52030,20
"4985",3.7,345,3883,687,0,21200,2,0,1,2,12,21,6711,35885,53401,70379,4.034,21.569,32.097,42.301,57250,0.6,52030,32
"4986",0,0,2600,391,0.5,20500,2,0,0,2,16,2,6472,10926,18967,30558,9.671,16.326,28.342,45.661,57250,0.6,52030,14
"4987",0,0,3291,539,2,80700,2,0,0,3,50,1,160845,155318,173507,747953,12.996,12.55,14.019,60.435,57250,0.6,52030,24
"4988",3.6,13,1071,215,0,22400,2,0,0,1,4,0,10590,13913,20218,125092,6.236,8.193,11.906,73.665,57250,0.6,52030,14
"4989",0,0,5545,885,2,19700,2,0,1,2,2,6,20867,36262,33652,41124,15.82,27.491,25.512,31.177,57250,0.6,52030,29
"4990",0,0,829,200,0,30600,2,0,0,1,92,0,29777,66058,75474,72020,12.237,27.148,31.017,29.598,57250,0.6,52030,20
"4991",2.6,91,1233,216,0,22400,2,0,0,1,20,1,2928,6146,5146,2413,17.604,36.951,30.938,14.507,57250,0.6,52030,6
"4992",0,0,3152,549,0,23000,2,0,1,1,85,2,1799,4078,3980,2667,14.364,32.561,31.779,21.295,57250,0.6,52030,8
"4993",4,70,522,142,0,40700,2,0,0,1,22,0,25638,44012,54627,48279,14.858,25.506,31.658,27.979,57250,0.6,52030,2
"4994",2.6,91,1233,216,0,22400,2,0,0,1,20,1,9797,28238,35148,23153,10.17,29.312,36.485,24.034,57250,0.6,52030,6
"4995",3.9,37,6433,977,0,19100,2,0,0,1,44,3,2125,5098,2371,1226,19.64,47.116,21.913,11.331,57250,0.6,52030,3
"4996",0,0,1741,265,0,43900,2,0,1,3,97,0,81981,130376,136115,312811,12.397,19.716,20.583,47.304,57250,0.6,52030,21
"4997",0,0,2936,458,1,26900,2,0,0,1,6,0,5140,17728,12857,9069,11.475,39.577,28.703,20.246,57250,0.6,52030,21
"4998",0,0,3181,484,0,17700,2,0,1,2,19,10,7689,38519,36648,38023,6.361,31.866,30.318,31.455,57250,0.6,52030,40
"4999",0,0,2425,427,0,18500,2,0,0,1,16,0,1930,3479,3554,1927,17.723,31.947,32.635,17.695,57250,0.6,52030,15
"5000",0,0,5545,885,2,19700,2,0,1,2,2,6,13622,39363,29893,20846,13.133,37.95,28.82,20.098,57250,0.6,52030,29
"5001",0,0,829,200,0,30600,2,0,0,1,92,0,401,1979,2254,1567,6.467,31.914,36.349,25.27,57250,0.6,52030,20
"5002",0,0,5545,885,2,19700,2,0,1,2,2,6,953,3343,3820,2141,9.291,32.592,37.243,20.874,57250,0.6,52030,29
"5003",0,0,758,112,2,48600,2,1,1,2,38,0,857,4533,4982,3022,6.398,33.844,37.196,22.562,57250,0.6,52030,1
"5004",0,0,758,112,2,48600,2,1,1,2,38,0,10684,22738,22476,14875,15.096,32.128,31.758,21.018,57250,0.6,52030,1
"5005",0,0,5545,885,2,19700,2,0,1,2,2,6,2819,9028,6896,4714,12.018,38.487,29.398,20.096,57250,0.6,52030,29
"5006",0,0,844,185,2,58400,2,1,0,1,28,0,1433,3624,2869,983,16.085,40.678,32.203,11.034,57250,0.6,52030,14
"5007",0,0,3684,607,0,22200,2,0,0,1,57,0,3457,5744,6336,4128,17.579,29.209,32.22,20.992,57250,0.6,52030,12
"5008",3.7,345,3883,687,0,21200,2,0,1,2,9,1,6331,12791,10804,9857,15.914,32.152,27.157,24.777,57250,0.6,52030,21
"5009",0,0,1816,295,0,14700,2,0,0,2,31,14,14220,45583,24688,21196,13.455,43.13,23.36,20.055,57250,0.6,52030,25
"5010",4.5,0,2122,367,0,21800,2,0,1,2,65,11,7819,25821,22917,15092,10.913,36.038,31.985,21.064,57250,0.6,52030,11
"5011",3.7,345,3883,687,0,21200,2,0,1,2,12,21,6331,12791,10804,9857,15.914,32.152,27.157,24.777,57250,0.6,52030,32
"5012",0,0,3152,549,0,23000,2,0,1,1,85,2,1469,3878,3196,1182,15.105,39.877,32.864,12.154,57250,0.6,52030,8
"5013",0,0,962,188,0,24800,2,0,0,1,14,0,62422,115218,104471,101813,16.259,30.011,27.211,26.519,57250,0.6,52030,11
"5014",0,0,3152,549,0,23000,2,0,1,1,85,2,52756,109393,84964,123894,14.22,29.485,22.901,33.394,57250,0.6,52030,8
"5015",0,0,844,185,2,58400,2,1,0,1,28,0,57571,119906,155542,330446,8.677,18.073,23.444,49.806,57250,0.6,52030,14
"5016",3.7,345,3883,687,0,21200,2,0,1,2,9,1,7186,9422,8750,5764,23.09,30.274,28.115,18.521,57250,0.6,52030,21
"5017",0,0,883,192,0,18900,2,0,0,1,73,0,272,389,502,260,19.115,27.337,35.278,18.271,57250,0.6,52030,14
"5018",3.4,10565,2329,378,0,17800,2,0,0,2,84,14,252,1347,1305,616,7.159,38.267,37.074,17.5,57250,0.6,52030,14
"5019",0,0,2110,356,0,17200,2,0,0,1,19,3,1930,3479,3554,1927,17.723,31.947,32.635,17.695,57250,0.6,52030,26
"5020",0,0,3152,549,0,23000,2,0,1,1,85,2,4458,9865,7835,5275,16.251,35.96,28.56,19.229,57250,0.6,52030,8
"5021",0,0,5545,885,2,19700,2,0,1,2,2,6,1792,3256,2757,836,20.738,37.681,31.906,9.675,57250,0.6,52030,29
"5022",0,0,5612,815,10,63000,2,0,0,1,18,8,293959,406630,672249,788922,13.598,18.81,31.097,36.494,57250,0.6,52030,34
"5023",4.1,79,4014,626,2,23000,2,0,1,3,48,0,1815,4315,2288,1085,19.099,45.407,24.077,11.417,57250,0.6,52030,16
"5024",0,0,844,185,2,58400,2,1,0,1,28,0,2727,11978,8973,4857,9.557,41.977,31.446,17.021,57250,0.6,52030,14
"5025",0,0,5545,885,2,19700,2,0,1,2,2,6,2335,5278,2802,1109,20.262,45.8,24.314,9.623,57250,0.6,52030,29
"5026",0,0,5545,885,2,19700,2,0,1,2,2,6,9909,26216,23134,26452,11.561,30.587,26.991,30.862,57250,0.6,52030,29
"5027",0,0,3319,566,0,18300,2,0,0,2,21,42,2109,4778,2981,1495,18.56,42.049,26.234,13.157,57250,0.6,52030,59
"5028",0,0,883,192,0,18900,2,0,0,1,73,0,11761,26855,26862,18656,13.979,31.919,31.928,22.174,57250,0.6,52030,14
"5029",4.3,74,1051,208,0,18900,2,0,1,2,8,12,5649,10468,6941,2250,22.321,41.362,27.426,8.89,57250,0.6,52030,29
"5030",0,0,829,200,0,30600,2,0,0,1,92,0,827,3354,4122,2344,7.767,31.502,38.715,22.016,57250,0.6,52030,20
"5031",0,0,829,200,0,30600,2,0,0,1,92,0,2460,3793,2585,1004,24.995,38.539,26.265,10.201,57250,0.6,52030,20
"5032",5,51,1292,277,0,26000,2,0,0,2,14,10,6331,12791,10804,9857,15.914,32.152,27.157,24.777,57250,0.6,52030,21
"5033",5,51,1292,277,0,26000,2,0,0,2,14,10,1374,5612,4862,3130,9.173,37.468,32.461,20.897,57250,0.6,52030,21
"5034",3.7,345,3883,687,0,21200,2,0,1,2,9,1,347,1424,1452,728,8.783,36.042,36.75,18.426,57250,0.6,52030,21
"5035",2.6,91,1233,216,0,22400,2,0,0,1,20,1,10684,22738,22476,14875,15.096,32.128,31.758,21.018,57250,0.6,52030,6
"5036",3.3,63,1120,154,0,22100,2,0,0,1,29,0,2058,8492,7444,5218,8.866,36.585,32.07,22.48,57250,0.6,52030,19
"5037",3.8,83,1064,203,3,64500,2,1,0,1,4,0,20867,36262,33652,41124,15.82,27.491,25.512,31.177,57250,0.6,52030,6
"5038",3.5,0,280,96,0,30000,2,0,0,1,44,0,3555,7363,4764,1935,20.179,41.795,27.042,10.984,57250,0.6,52030,1
"5039",0,0,844,185,2,58400,2,1,0,1,28,0,5147,14182,12790,6580,13.3,36.647,33.05,17.003,57250,0.6,52030,14
"5040",3.7,345,3883,687,0,21200,2,0,1,2,9,1,4022,7249,6726,5090,17.421,31.399,29.133,22.047,57250,0.6,52030,21
"5041",0,0,816,191,0,19800,2,0,0,1,14,3,26003,57726,72844,109446,9.775,21.7,27.383,41.142,57250,0.6,52030,20
"5042",2.6,91,1233,216,0,22400,2,0,0,1,20,1,857,4533,4982,3022,6.398,33.844,37.196,22.562,57250,0.6,52030,6
"5043",3.5,0,280,96,0,30000,2,0,0,1,44,0,20867,36262,33652,41124,15.82,27.491,25.512,31.177,57250,0.6,52030,1
"5044",0,0,758,112,2,48600,2,1,1,2,38,0,2928,6146,5146,2413,17.604,36.951,30.938,14.507,57250,0.6,52030,1
"5045",3.7,71,703,160,0,20700,2,0,0,1,1,0,26003,57726,72844,109446,9.775,21.7,27.383,41.142,57250,0.6,52030,4
"5046",3.6,290,4550,736,0,31500,2,0,1,2,1,33,1322,2586,1204,615,23.084,45.155,21.023,10.739,57250,0.6,52030,93
"5047",0,0,758,112,2,48600,2,1,1,2,38,0,9797,28238,35148,23153,10.17,29.312,36.485,24.034,57250,0.6,52030,1
"5048",0,0,3152,549,0,23000,2,0,1,1,85,2,4559,12587,6786,6806,14.832,40.949,22.077,22.142,57250,0.6,52030,8
"5049",0,0,2357,435,0,19700,2,0,0,1,28,0,5411,12954,16691,8324,12.473,29.862,38.476,19.189,57250,0.6,52030,24
"5050",3.7,345,3883,687,0,21200,2,0,1,2,9,1,5649,28318,31686,27369,6.073,30.442,34.063,29.422,57250,0.6,52030,21
"5051",3.7,345,3883,687,0,21200,2,0,1,2,9,1,452496,1101156,1638413,1612159,9.419,22.921,34.104,33.557,57250,0.6,52030,21
"5052",3.9,14,566,99,0,20500,2,0,0,1,20,0,650,1851,1476,1001,13.057,37.184,29.65,20.108,57250,0.6,52030,26
"5053",0,0,3152,549,0,23000,2,0,1,1,85,2,690,3320,3128,1400,8.082,38.885,36.636,16.397,57250,0.6,52030,8
"5054",0,0,3152,549,0,23000,2,0,1,1,85,2,3989,7722,5549,2440,20.249,39.198,28.168,12.386,57250,0.6,52030,8
"5055",3.3,860,2341,427,1,33400,2,0,0,2,11,9,295,577,439,255,18.838,36.845,28.033,16.284,57250,0.6,52030,20
"5056",0,0,799,203,0,19700,2,0,0,2,8,22,5411,12954,16691,8324,12.473,29.862,38.476,19.189,57250,0.6,52030,22
"5057",3.4,10565,2329,378,0,17800,2,0,0,2,84,14,14083,30674,26903,20684,15.251,33.217,29.133,22.399,57250,0.6,52030,14
"5058",3.7,345,3883,687,0,21200,2,0,1,2,9,1,3278,12445,10415,9321,9.244,35.097,29.372,26.287,57250,0.6,52030,21
"5059",3.7,345,3883,687,0,21200,2,0,1,2,9,1,5503,19547,22180,37998,6.457,22.935,26.024,44.584,57250,0.6,52030,21
"5060",3.7,345,3883,687,0,21200,2,0,1,2,9,1,6711,35885,53401,70379,4.034,21.569,32.097,42.301,57250,0.6,52030,21
"5061",3.3,860,2341,427,1,33400,2,0,0,2,11,9,1054,1998,1590,1270,17.828,33.796,26.894,21.482,57250,0.6,52030,20
"5062",0,0,844,185,2,58400,2,1,0,1,28,0,1007,1557,1277,596,22.696,35.091,28.781,13.432,57250,0.6,52030,14
"5063",4.1,49,6122,916,5,71200,2,1,0,3,24,8,180039,346895,235532,272786,17.391,33.508,22.751,26.35,141890,0.6,119250,34
"5064",0,0,2945,454,0,110700,2,0,0,3,24,0,1340,5827,6400,3292,7.948,34.563,37.962,19.527,141890,0.6,119250,14
"5065",0,0,2209,317,0,138700,2,0,0,1,74,0,84024,83389,135018,366564,12.56,12.465,20.182,54.793,141890,0.6,119250,11
"5066",4.6,68,972,151,0,59400,2,1,0,1,85,0,2654,5373,3027,1317,21.453,43.432,24.469,10.646,141890,0.6,119250,12
"5067",0,0,898,159,8,48500,2,0,0,1,40,6,14583,47176,46310,29781,10.579,34.223,33.594,21.604,141890,0.6,119250,29
"5068",0,0,898,159,8,48500,2,0,0,1,40,6,1700,3490,2191,1107,20.028,41.117,25.813,13.042,141890,0.6,119250,29
"5069",0,0,897,140,0,22000,1,0,0,0,0,2,2215,2819,2945,1887,22.451,28.573,29.85,19.126,141890,0.6,119250,28
